BusinessName,FullAddress,StreetAddress,City,State,Zip,PlusCode,Website,Phone,LatLong,Category,Hours,IsClaimed,Rating,ReviewCount,Amenities,NumberOfPhotos,ImageURL,URL
BPJS Kesehatan Cabang Jakarta Barat (Gedung Baru),"Jl. Raya Klp. Dua No.9, RT.1/RW.5, Klp. Dua, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11550","Jl. Raya Klp. Dua No.9, RT.1/RW.5, Klp. Dua, Kec. Kb. Jeruk",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11550,QQP9+9Q,bpjs-kesehatan.go.id,(021) 5322630,"-6.214065, 106.76943",Kantor Perusahaan,"Selasa 08.00–15.00,Rabu 08.00–15.00,Kamis 08.00–15.00,Jumat 08.00–15.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–15.00. Sembunyikan jam buka untuk seminggu",N,"4,4",322,,166,https://lh5.googleusercontent.com/p/AF1QipMtXosZbo8YgLuAJJ6kW7wlsGafoQJ090Htex41=w408-h408-k-no,"https://www.google.com/maps/place/BPJS+Kesehatan+Cabang+Jakarta+Barat+(Gedung+Baru)/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f72a6f27857f:0x6209432325b63da2!8m2!3d-6.214065!4d106.76943"
PT INTI ARTHA MULTIFINANCE,"Grand Slipi Tower, Jl. Letjen S. Parman, RT.1/RW.4, Palmerah, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480","Grand Slipi Tower, Jl. Letjen S. Parman, RT.1/RW.4, Palmerah, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11480,QQXX+MC,,,"-6.2007999, 106.7985726",Kantor Perusahaan,,N,"5,0",1,,0,https://geo3.ggpht.com/cbk?panoid=jrwGS_JBAue_Ursv02l2Og&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=236.38972&pitch=0&thumbfov=100,"https://www.google.com/maps/place/PT+INTI+ARTHA+MULTIFINANCE/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f6bef2eaaaab:0xe3f2ae8c1500baa3!8m2!3d-6.2007999!4d106.7985726"
PT. TUJUH INSAN MADANI,"Jl. Anggrek Neli Murni Raya Blok B No. 67 Lt.2, Kemanggisan, Palmerah, RT.6/RW.1, Kemanggisan, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480","Jl. Anggrek Neli Murni Raya Blok B No. 67 Lt.2, Kemanggisan, Palmerah, RT.6/RW.1, Kemanggisan, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11480,RQ7V+RW,easylife.co.id,(021) 53666184,"-6.1854178, 106.7947613",Kantor Perusahaan,,Y,"3,4",24,,0,https://geo1.ggpht.com/cbk?panoid=GcfWfom740vRZlrhbWPaSQ&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=14.324536&pitch=0&thumbfov=100,"https://www.google.com/maps/place/PT.+TUJUH+INSAN+MADANI/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f68d2edb9853:0x58a8e2269b3a8128!8m2!3d-6.1854178!4d106.7947613"
PT INDO KARYA,"Let. S. Parman RT.9/RW.1, 11480, RT.9/RW.1, Kemanggisan, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480","Let. S. Parman RT.9/RW.1, 11480, RT.9/RW.1, Kemanggisan, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11480,RQ6W+56,,,"-6.189536, 106.7955241",Kantor Perusahaan,,N,"3,0",2,,0,https://geo0.ggpht.com/cbk?panoid=AY14NJmi-a9rU4nRkOV8nQ&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=301.59604&pitch=0&thumbfov=100,"https://www.google.com/maps/place/PT+INDO+KARYA/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f692dcd85ee7:0x59ff4df43bafe0e!8m2!3d-6.189536!4d106.7955241"
Kantor NCS,"RW.2, RT.10/RW.2, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480","RW.2, RT.10/RW.2, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11480,RR62+69,,,"-6.1894256, 106.8009602",Kantor Perusahaan,,N,"4,5",2,,0,https://geo0.ggpht.com/cbk?panoid=CrCwUu08xGngxGUl1JaZQw&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=190.45682&pitch=0&thumbfov=100,"https://www.google.com/maps/place/Kantor+NCS/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f6919ac2e7f3:0xc946d201c2c1d2a8!8m2!3d-6.1894256!4d106.8009602"
Kantor,"Jl. Letjen S. Parman No.Kav 76, RT.4/RW.3, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Jl. Letjen S. Parman No.Kav 76, RT.4/RW.3, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RQ5X+M8,,,"-6.1908173, 106.7982707",,,N,,,,0,https://geo3.ggpht.com/cbk?panoid=C9Bd_fPP5QGPWgSRT_QMdQ&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=268.11462&pitch=0&thumbfov=100,"https://www.google.com/maps/place/Kantor/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f72a5702d5f7:0x1ecfe35ea3568740!8m2!3d-6.1908173!4d106.7982707"
Infokost.id,"Jl. Letjen S. Parman No.77, RT.6/RW.3, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Jl. Letjen S. Parman No.77, RT.6/RW.3, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RQ6X+3F,infokost.id,(021) 29675858,"-6.1898146, 106.7987052",Kantor Perusahaan,"Selasa 09.00–17.00,Rabu 09.00–17.00,Kamis 09.00–17.00,Jumat 09.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 09.00–17.00. Sembunyikan jam buka untuk seminggu",N,"3,0",2,,2,https://lh5.googleusercontent.com/p/AF1QipOLZiVdZlY9PgKcsswHHfqVLzm28TCfx0jlqgW_=w408-h341-k-no,"https://www.google.com/maps/place/Infokost.id/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f692358fc9d7:0x8abb207ab2d7ba09!8m2!3d-6.1898146!4d106.7987052"
Kredit Tanpa Agunan,"Jl. Letjen S. Parman Blok G No.Kav 62-63, 11410, RT.8/RW.4, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Jl. Letjen S. Parman Blok G No.Kav 62-63, 11410, RT.8/RW.4, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RQ3X+2C,cekaja.com,(021) 50304949,"-6.1973784, 106.798529",Kantor Perusahaan,"Selasa 09.00–20.00,Rabu 09.00–20.00,Kamis 09.00–20.00,Jumat 09.00–20.00,Sabtu Tutup,Minggu Tutup,Senin 09.00–20.00. Sembunyikan jam buka untuk seminggu",N,"4,4",25,,0,https://geo3.ggpht.com/cbk?panoid=PNseVD_cnVhYaIvA0o4q5A&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=82.673965&pitch=0&thumbfov=100,"https://www.google.com/maps/place/Kredit+Tanpa+Agunan/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f6958b62d735:0x3af17453509832bd!8m2!3d-6.1973784!4d106.798529"
Menara Anugrah,"Kantor Taman E3.3, Lot. 8.6, Jl. Mega Kuningan Barat No.8.7, RT.1/RW.2, Kuningan, Kuningan Tim., Setia Budi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12950","Kantor Taman E3.3, Lot. 8.6, Jl. Mega Kuningan Barat No.8.7, RT.1/RW.2, Kuningan, Kuningan Tim., Setia Budi",Kota Jakarta Selatan,Daerah Khusus Ibukota Jakarta,12950,QR9H+F2,menara-anugrah.co.id,(021) 57941855,"-6.2313736, 106.8275001",Kantor Perusahaan,,N,"4,3",877,,506,https://lh5.googleusercontent.com/p/AF1QipPDAmEq9lf4a5ta-aV0TrsvdCPlQTSRaExM55ff=w408-h544-k-no,"https://www.google.com/maps/place/Menara+Anugrah/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f3e5c63096ef:0x2abde10c53337a20!8m2!3d-6.2313736!4d106.8275001"
REX Indonesia,"Jl. Let. Jend. S. Parman Kav. 92d, RT.1/RW.8, Kota Bambu Utara, Jakarta, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11420","Jl. Let. Jend. S. Parman Kav. 92d, RT.1/RW.8, Kota Bambu Utara, Jakarta",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11420,RQ8X+J2,rex.co.id,(021) 56958333,"-6.1834705, 106.7975217",Kantor Perusahaan,"Selasa 08.30–17.00,Rabu 08.30–17.00,Kamis 08.30–17.00,Jumat 08.30–17.00,Sabtu 08.30–14.00,Minggu Tutup,Senin 08.30–17.00. Sembunyikan jam buka untuk seminggu",Y,"3,3",83,,40,https://lh5.googleusercontent.com/p/AF1QipN7ruij5y3WfXeuvYwEKQbNaJKdoKNn9J6XbN_k=w426-h240-k-no,"https://www.google.com/maps/place/REX+Indonesia/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f6ab3c578e69:0xaeac39738029c817!8m2!3d-6.1834705!4d106.7975217"
Kantor S.Parman,"Jl. Jelambar Barat No.30, RT.13/RW.7, Jelambar Baru, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11460","Jl. Jelambar Barat No.30, RT.13/RW.7, Jelambar Baru, Kec. Grogol petamburan",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11460,RQ3W+WP,,,"-6.1951361, 106.7968381",,,N,,,,0,https://geo0.ggpht.com/cbk?panoid=9hZnhDvxJhG88PqU-2L7mA&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=263.2651&pitch=0&thumbfov=100,"https://www.google.com/maps/place/Kantor+S.Parman/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f7116e2ebf95:0xbb48bd2870d9bc61!8m2!3d-6.1951361!4d106.7968381"
LMM INDONESIA,"Jl. Letjen S. Parman No.Kav 77, RT.6/RW.3, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Jl. Letjen S. Parman No.Kav 77, RT.6/RW.3, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RQ5X+R4,,,"-6.190489, 106.797821",,,N,,,,0,https://maps.gstatic.com/tactile/pane/default_geocode-1x.png,"https://www.google.com/maps/place/LMM+INDONESIA/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f693ae46289b:0x84418d0db5456303!8m2!3d-6.190489!4d106.797821"
PT Communication Cable Systems Indonesia,"Grand Slipi Tower, Jl. Letjen S. Parman No.Kav 22-24, RT.1/RW.4, Palmerah, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480","Grand Slipi Tower, Jl. Letjen S. Parman No.Kav 22-24, RT.1/RW.4, Palmerah, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11480,QQXX+MC,ccsi.co.id,(021) 29865963,"-6.2007999, 106.7985726",Kantor Perusahaan,,Y,"3,7",7,,0,https://geo3.ggpht.com/cbk?panoid=jrwGS_JBAue_Ursv02l2Og&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=236.38972&pitch=0&thumbfov=100,"https://www.google.com/maps/place/PT+Communication+Cable+Systems+Indonesia/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f6aa79ff778d:0x6a9388e48e7de328!8m2!3d-6.2007999!4d106.7985726"
pak usman home,"Jl. Swadaya 1 Blok G No.5, RT.11/RW.3, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Jl. Swadaya 1 Blok G No.5, RT.11/RW.3, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RQ4X+3G,,0899-7775-479,"-6.1948051, 106.798777",,"Selasa 08.00–18.00,Rabu 08.00–18.00,Kamis 08.00–18.00,Jumat 08.00–18.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–18.00. Sembunyikan jam buka untuk seminggu",N,,,,,https://lh5.googleusercontent.com/p/AF1QipMQc5xIlX1sWzpoBZLaJRKBlUbZPROSScotV54x=w424-h240-k-no,"https://www.google.com/maps/place/pak+usman+home/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f726c04e8fe7:0x80b7b69651b3868a!8m2!3d-6.1948051!4d106.798777"
RAUTAN,"Jl. G1 No.3, RT.5/RW.3, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Jl. G1 No.3, RT.5/RW.3, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RQ5X+QH,rautan.com,0859-2137-2000,"-6.1906199, 106.7988851",Kantor Perusahaan,"Selasa 08.00–19.00,Rabu 08.00–19.00,Kamis 08.00–19.00,Jumat 08.00–19.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–19.00. Sembunyikan jam buka untuk seminggu",Y,"5,0",3,,3,https://lh5.googleusercontent.com/p/AF1QipMzia6a4i3HZXDty1yauDZvS9WKJWy3Djj9yHbv=w426-h240-k-no,"https://www.google.com/maps/place/RAUTAN/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f693c8a2e157:0x7d2cbbc7be494896!8m2!3d-6.1906199!4d106.7988851"
JNE Pusat,"Jl. Tomang Raya No.11, RT.2/RW.1, Tomang, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11440","Jl. Tomang Raya No.11, RT.2/RW.1, Tomang, Kec. Grogol petamburan",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11440,RQCX+M3,jne.co.id,(021) 29278888,"-6.1783063, 106.7976964",Kantor Perusahaan,"Selasa Buka 24 jam,Rabu Buka 24 jam,Kamis Buka 24 jam,Jumat Buka 24 jam,Sabtu Buka 24 jam,Minggu Buka 24 jam,Senin Buka 24 jam. Sembunyikan jam buka untuk seminggu",Y,"3,8",1388,,525,https://lh5.googleusercontent.com/p/AF1QipNo-zwpUc6bOttj0EHyPmEp4RbOc5Wj0tIdjnNk=w408-h544-k-no,"https://www.google.com/maps/place/JNE+Pusat/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f68a594d549b:0xdba97eb6a3c336ac!8m2!3d-6.1783063!4d106.7976964"
PT TIGA RODA,"RT.2/RW.3, Kemanggisan, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480","RT.2/RW.3, Kemanggisan, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11480,RQ2X+M5,,,"-6.1983366, 106.7979525",,,N,,,,0,https://geo3.ggpht.com/cbk?panoid=-B86eXiizoX3I1fHUlhpdg&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=260.57574&pitch=0&thumbfov=100,"https://www.google.com/maps/place/PT+TIGA+RODA/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f6be255378fd:0x3509c8aad3f0dd07!8m2!3d-6.1983366!4d106.7979525"
Takenaka Doboku Indonesia,"Jl. Letjen S. Parman No.24, RT.1/RW.4, Palmerah, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480","Jl. Letjen S. Parman No.24, RT.1/RW.4, Palmerah, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11480,QQXX+MC,,(021) 29022605,"-6.200765, 106.7985219",,,N,,,,0,https://geo1.ggpht.com/cbk?panoid=TQJk7gQA3Q8UyqTZyQJCXQ&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=231.15768&pitch=0&thumbfov=100,"https://www.google.com/maps/place/Takenaka+Doboku+Indonesia/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f6bef2f013c7:0x9820f068bde88c1c!8m2!3d-6.200765!4d106.7985219"
Tempat Leasing Motor,"Jl. Brigjen Katamso No.1, RT.4/RW.8, Kota Bambu Sel., Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11420","Jl. Brigjen Katamso No.1, RT.4/RW.8, Kota Bambu Sel., Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11420,RR62+8H,,,"-6.1892183, 106.8014804",,,N,,,,0,https://geo1.ggpht.com/cbk?panoid=vwVGiGwte5ILCXbp-M2uag&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=326.17706&pitch=0&thumbfov=100,"https://www.google.com/maps/place/Tempat+Leasing+Motor/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f6919797ec09:0x6a4894cdb4e78b81!8m2!3d-6.1892183!4d106.8014804"
Optik Melawai HO,"Jl. Aipda Karel Satsuit Tubun No.72, RT.1/RW.1, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Jl. Aipda Karel Satsuit Tubun No.72, RT.1/RW.1, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RR54+QC,optikmelawai.com,(021) 5306956,"-6.1905933, 106.8061219",Kantor Perusahaan,"Selasa 08.00–17.00,Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–17.00. Sembunyikan jam buka untuk seminggu",N,"4,4",51,,14,https://lh5.googleusercontent.com/p/AF1QipMSFGXW2gp3PmQRD8BsOBNHchwjByoT-euetr09=w408-h544-k-no,"https://www.google.com/maps/place/Optik+Melawai+HO/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f697c74c79fb:0x8ef5decfa38999b!8m2!3d-6.1905933!4d106.8061219"
Graha Arteri Mas,"Jalan Panjang No. 68, RT. 19/4, Kebon Jeruk, RT.19/RW.4, Kedoya Sel., Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11530","Jalan Panjang No. 68, RT. 19/4, Kebon Jeruk, RT.19/RW.4, Kedoya Sel., Kec. Kb. Jeruk",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11530,RQ89+44,,0818-420-928,"-6.184651, 106.7678605",Kantor Perusahaan,,N,"3,9",141,,16,https://lh5.googleusercontent.com/p/AF1QipNHiOPksoQ9pDTgsbrqvmMrS8JCDlrhS8fJIRyA=w408-h285-k-no,"https://www.google.com/maps/place/Graha+Arteri+Mas/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f7024bcd2025:0x89b7af39ea43ea48!8m2!3d-6.184651!4d106.7678605"
PT. TIM _easylife.id slipi,"Jl. Anggrek Neli Murni No.67, RT.6/RW.1, Kemanggisan, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480","Jl. Anggrek Neli Murni No.67, RT.6/RW.1, Kemanggisan, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11480,RQ7V+CX,easylife.id,(021) 53666184,"-6.1864121, 106.7949904",Kantor Perusahaan,"Selasa 08.00–17.00,Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu 08.00–17.00,Minggu Tutup,Senin 08.00–17.00. Sembunyikan jam buka untuk seminggu",N,"4,3",6,,10,https://lh5.googleusercontent.com/p/AF1QipMdxLcrf4_32WaoxeMn5nmqE7PqCnjWBde2Z9vm=w408-h306-k-no,"https://www.google.com/maps/place/PT.+TIM+_easylife.id+slipi/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f68d47d92625:0x9bde8e2164aaa4ad!8m2!3d-6.1864121!4d106.7949904"
CODE.ID,"APL Tower 26th Floor, kav 28,, Jl. Letjen S. Parman, RT.9/RW.5, Tj. Duren Sel., Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470               Terletak di: Central Park","APL Tower 26th Floor, kav 28,, Jl. Letjen S. Parman, RT.9/RW.5, Tj. Duren Sel., Kec. Grogol petamburan",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11470               Terletak di: Central Park,RQFR+FG,code.id,(021) 29339550,"-6.1762813, 106.7912819",Kantor Perusahaan,,N,"4,5",24,,3,https://lh5.googleusercontent.com/p/AF1QipO5PmI7iZWQs8eJDVW0ZYLLUvZ0IfA4pMw2qoGp=w408-h725-k-no,"https://www.google.com/maps/place/CODE.ID/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f65f755f2e4f:0x5dcb62366632709c!8m2!3d-6.1762813!4d106.7912819"
Rizky Loundry,"Jl. Swadaya 1 Blok G No.14, RT.9/RW.4, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Jl. Swadaya 1 Blok G No.14, RT.9/RW.4, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RQ3X+XQ,,0882-1991-6851,"-6.1950784, 106.799419",,"Selasa Buka 24 jam,Rabu Buka 24 jam,Kamis Buka 24 jam,Jumat Buka 24 jam,Sabtu Buka 24 jam,Minggu Buka 24 jam,Senin Buka 24 jam. Sembunyikan jam buka untuk seminggu",N,,,,,https://lh5.googleusercontent.com/p/AF1QipM5HBuegPKgKxQ95YCSVm2_kyYMiUWgNHutoeEM=w408-h725-k-no,"https://www.google.com/maps/place/Rizky+Loundry/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f7b2466e4cd3:0x1dfc1696547f2e4b!8m2!3d-6.1950784!4d106.799419"
Karya Tugas Anda,"JL. Katalia Raya 2, RT.4/RW.8, Kota Bambu Utara, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11430","JL. Katalia Raya 2, RT.4/RW.8, Kota Bambu Utara, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11430,RQ8X+V9,tugasanda.com,(021) 5667770,"-6.1827637, 106.7984281",,,N,,,,2,https://geo0.ggpht.com/cbk?panoid=e90lT38_8k1Ds6PjwY1UYA&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=13.60123&pitch=0&thumbfov=100,"https://www.google.com/maps/place/Karya+Tugas+Anda/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f662718c632d:0x96f6af7ac3f2dc22!8m2!3d-6.1827637!4d106.7984281"
Mitra Teleinformatika Perkasa,"Jl. Letjen S. Parman No.77, RT.6/RW.3, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Jl. Letjen S. Parman No.77, RT.6/RW.3, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RQ6X+3F,mtp.co.id,(021) 29676188,"-6.189873, 106.7987227",Kantor Perusahaan,"Selasa 08.00–18.00,Rabu 08.00–18.00,Kamis 08.00–18.00,Jumat 08.00–18.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–18.00. Sembunyikan jam buka untuk seminggu",N,"4,5",4,,0,https://geo0.ggpht.com/cbk?panoid=zaAYXKXMs2B1uCsonV_CYA&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=267.25217&pitch=0&thumbfov=100,"https://www.google.com/maps/place/Mitra+Teleinformatika+Perkasa/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f6923576fe3f:0xf8981d72dcbc438c!8m2!3d-6.189873!4d106.7987227"
PT. Nusantara Surya Sakti,"Gedung Mandala Airlines, Jl. Tomang Raya No.33-37, RT.12/RW.5, Tomang, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11440","Gedung Mandala Airlines, Jl. Tomang Raya No.33-37, RT.12/RW.5, Tomang, Kec. Grogol petamburan",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11440,RRF2+F7,,,"-6.1762513, 106.8006767",Kantor Perusahaan,,N,"3,9",11,,0,https://geo3.ggpht.com/cbk?panoid=GSXVo4ECcQUS7nVJvVeL7w&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=326.24835&pitch=0&thumbfov=100,"https://www.google.com/maps/place/PT.+Nusantara+Surya+Sakti/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f6621bd46bd9:0x98272597816f15e7!8m2!3d-6.1762513!4d106.8006767"
