BusinessName,FullAddress,StreetAddress,City,State,Zip,PlusCode,Website,Phone,LatLong,Category,Hours,IsClaimed,Rating,ReviewCount,Amenities,NumberOfPhotos,ImageURL,URL
PT. Semen Baturaja (Persero) Tbk,"Gedung Graha Irama Lt. 9 Block B dan C, Jl. H. R. Rasuna Said Kav. 10, RT.6/RW.4, Kuningan Tim., Setia Budi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12950               Terletak di: Graha Irama","Gedung Graha Irama Lt. 9 Block B dan C, Jl. H. R. Rasuna Said Kav. 10, RT.6/RW.4, Kuningan Tim., Setia Budi",Kota Jakarta Selatan,Daerah Khusus Ibukota Jakarta,12950               Terletak di: Graha Irama,QR8J+MR,semenbaturaja.co.id,(021) 5261114,"-6.2333412, 106.8320687",Kantor Perusahaan,"Selasa 08.00–17.00,Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–17.00. Sembunyikan jam buka untuk seminggu",Y,"4,4",11,,4,https://lh5.googleusercontent.com/p/AF1QipMsySmG3ZqgL1l1EfiJNKJCFY7q5JerovSq-flP=w426-h240-k-no,"https://www.google.com/maps/place/PT.+Semen+Baturaja+(Persero)+Tbk/@-6.2087622,106.819334,13z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e698b661c2c598b:0x3326c262a6738516!8m2!3d-6.2333412!4d106.8320687"
PT SIM Jakarta 3,"Gedung Menara Salemba Lt.V, Jl.Salemba Raya No, RT.1/RW.3, Paseban, Kec. Senen, akarta Pusat, Daerah Khusus Ibukota Jakarta 10440","Gedung Menara Salemba Lt.V, Jl.Salemba Raya No, RT.1/RW.3, Paseban, Kec. Senen",akarta Pusat,Daerah Khusus Ibukota Jakarta,10440,RR4X+XJ,sim.co.id,0857-7824-6694,"-6.1925212, 106.8490241",Kantor Perusahaan,"Selasa 08.00–17.00,Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu 08.00–17.00,Minggu Tutup,Senin 08.00–17.00. Sembunyikan jam buka untuk seminggu",N,"4,2",16,,2,https://geo0.ggpht.com/cbk?panoid=oPYvfwMIh3AD88IaZxxhuQ&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=153.71378&pitch=0&thumbfov=100,"https://www.google.com/maps/place/PT+SIM+Jakarta+3/@-6.2087622,106.819334,13z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f443bed3e38b:0xde6e6d0a069fdb3!8m2!3d-6.1925212!4d106.8490241"
BFI FINANCE JAKARTA UTARA 2,"Jl. Bandengan Utara No.80, RT.5/RW.16, Penjaringan, Kec. Penjaringan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14440","Jl. Bandengan Utara No.80, RT.5/RW.16, Penjaringan, Kec. Penjaringan",Kota Jkt Utara,Daerah Khusus Ibukota Jakarta,14440,VQ7W+C8,bfi.co.id,(021) 6611570,"-6.1364395, 106.795789",Kantor Perusahaan,"Selasa 08.15–16.30,Rabu 08.15–16.30,Kamis 08.15–16.30,Jumat 08.15–16.30,Sabtu 08.15–12.00,Minggu Tutup,Senin 08.15–16.30. Sembunyikan jam buka untuk seminggu",N,"4,0",1,,4,https://lh5.googleusercontent.com/p/AF1QipNHJz4-zoeUbyvSaz2mhKL4U_8QFqR-RjqLldwM=w408-h725-k-no,"https://www.google.com/maps/place/BFI+FINANCE+JAKARTA+UTARA+2/@-6.1364395,106.7607701,13z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e6a1dc76f2dd843:0x566c377b27770105!8m2!3d-6.1364395!4d106.795789"
METAMIND Training Coaching Institute,"Jl. Letjen. S. Parman Kav. 22-24, 37 Floor,, Slipi, RT.1/RW.4, Palmerah, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480","Jl. Letjen. S. Parman Kav. 22-24, 37 Floor,, Slipi, RT.1/RW.4, Palmerah, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11480,QQXX+PG,meta-mind.com,(021) 29022229,"-6.200717, 106.798757",Pusat Pelatihan,"Selasa 08.30–16.30,Rabu 08.30–16.30,Kamis 08.30–16.30,Jumat 08.30–16.30,Sabtu Tutup,Minggu Tutup,Senin 08.30–16.30. Sembunyikan jam buka untuk seminggu",Y,"5,0",12,,9,https://lh5.googleusercontent.com/p/AF1QipPr-tyotb9sRsuggcJMdoumLbhVDrO4-KnmmUJb=w408-h271-k-no,"https://www.google.com/maps/place/METAMIND+Training+Coaching+Institute/@-6.200717,106.7637381,13z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e6a1d55ddada3f9:0xd18d2a89d28b4b20!8m2!3d-6.200717!4d106.798757"
Toko Kue Irma,"Jl. Gelong Baru Barat I No.42, RT.12/RW.3, Tomang, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11440","Jl. Gelong Baru Barat I No.42, RT.12/RW.3, Tomang, Kec. Grogol petamburan",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11440,RQFW+47,tokokueirma.com,(021) 5600748,"-6.1772213, 106.795723",Toko Kue,"Selasa 07.00–17.00,Rabu 07.00–17.00,Kamis 07.00–17.00,Jumat 07.00–17.00,Sabtu 07.00–17.00,Minggu 06.00–14.00,Senin 07.00–17.00. Sembunyikan jam buka untuk seminggu",N,"4,4",32,,9,https://lh5.googleusercontent.com/p/AF1QipMYsXEOf1RyHnf_oYFwXS9fBmIYqU8RTVnYGJ4E=w408-h544-k-no,"https://www.google.com/maps/place/Toko+Kue+Irma/@-6.1772213,106.7607041,13z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f6600d19c80f:0xa11ac34eb88cc9f6!8m2!3d-6.1772213!4d106.795723"
pt m-kios,"RT.2/RW.10, Ps. Manggis, Setia Budi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12970","RT.2/RW.10, Ps. Manggis, Setia Budi",Kota Jakarta Selatan,Daerah Khusus Ibukota Jakarta,12970,QRRW+F6,,0853-1467-3848,"-6.2087634, 106.845599",Kantor Perusahaan,,N,"5,0",1,,0,https://geo1.ggpht.com/cbk?panoid=Ct8QbLyoLQeE2HZVhlamUA&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=14.471024&pitch=0&thumbfov=100,"https://www.google.com/maps/place/pt+m-kios/@-6.2087622,106.819334,13z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f56e5543189f:0xe1c566247c149894!8m2!3d-6.2087634!4d106.845599"
Toilet,"RT.2/RW.10, Ps. Manggis, Setia Budi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12970","RT.2/RW.10, Ps. Manggis, Setia Budi",Kota Jakarta Selatan,Daerah Khusus Ibukota Jakarta,12970,QRRW+F6,,,"-6.2087634, 106.845599",,,N,,,,2,https://geo1.ggpht.com/cbk?panoid=Ct8QbLyoLQeE2HZVhlamUA&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=14.471024&pitch=0&thumbfov=100,"https://www.google.com/maps/place/Toilet/@-6.2087622,106.819334,13z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f591c73021f1:0x40f82e21283e7ba4!8m2!3d-6.2087634!4d106.845599"
PT MULIA KNITTING FACTORY (RIDER),"Jl. Semanan Raya No.50, Daan Mogot KM.16, Cengkareng, RT.4/RW.10, Semanan, Kalideres, RT.4/RW.10, Semanan, Kec. Kalideres, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11850","Jl. Semanan Raya No.50, Daan Mogot KM.16, Cengkareng, RT.4/RW.10, Semanan, Kalideres, RT.4/RW.10, Semanan, Kec. Kalideres",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11850,RPP4+W4,rider.co.id,(021) 6192277,"-6.1626339, 106.7053147",Kantor Perusahaan,"Selasa 08.00–17.00,Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu Buka 24 jam,Minggu Tutup,Senin 08.00–17.00. Sembunyikan jam buka untuk seminggu",Y,"4,3",84,,22,https://lh5.googleusercontent.com/p/AF1QipN9-PS7zbwZNUU0piygPtxwBVz8XAQVJ4nHBOr1=w408-h326-k-no,"https://www.google.com/maps/place/PT+MULIA+KNITTING+FACTORY+(RIDER)/@-6.1626339,106.6702958,13z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f83c2997bb8f:0x36ccddf31e43c125!8m2!3d-6.1626339!4d106.7053147"
Graha Sucofindo,"Jl. Raya Pasar Minggu No.Kav. 34, RT.4/RW.1, Pancoran, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12780","Jl. Raya Pasar Minggu No.Kav. 34, RT.4/RW.1, Pancoran, Kec. Pancoran",Kota Jakarta Selatan,Daerah Khusus Ibukota Jakarta,12780,PRXR+7R,sucofindo.co.id,(021) 7983666,"-6.2517621, 106.8420371",Kantor Perusahaan,"Selasa 08.00–17.00,Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–17.00. Sembunyikan jam buka untuk seminggu",N,"4,3",1572,,937,https://lh5.googleusercontent.com/p/AF1QipNPi7IWPTTZMxp5_Hnh0VNsrQ6CoKw2LqbRgEuC=w408-h544-k-no,"https://www.google.com/maps/place/Graha+Sucofindo/@-6.2087622,106.819334,13z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f3b604d3e705:0x6e1172d03b934e20!8m2!3d-6.2517621!4d106.8420371"
PT. Mitra Integrasi Informatika,"APL Tower Lantai 37, Jl. Letjen S. Parman Kav. 28, RT.12/RW.6, Tj. Duren Sel., Jakarta Barat, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470               Terletak di: Central Park","APL Tower Lantai 37, Jl. Letjen S. Parman Kav. 28, RT.12/RW.6, Tj. Duren Sel., Jakarta Barat",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11470               Terletak di: Central Park,RQFR+CP,mii.co.id,(021) 29345777,"-6.1764492, 106.7918659",Konsultan Komputer,"Selasa 08.00–17.00,Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–17.00. Sembunyikan jam buka untuk seminggu",Y,"4,5",102,,8,https://lh5.googleusercontent.com/p/AF1QipPKWeSIVM_YIFX5QWT0HfQFJ6JTWtZITYhAmJKo=w408-h544-k-no,"https://www.google.com/maps/place/PT.+Mitra+Integrasi+Informatika/@-6.1764492,106.756847,13z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f6f57e3ddf7f:0xe62a21d1026c1635!8m2!3d-6.1764492!4d106.7918659"
Kantor Pusat PT. Kimia Farma Apotek,"Jl. Gedung Kesenian No.1, Ps. Baru, Kecamatan Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10710","Jl. Gedung Kesenian No.1, Ps. Baru, Kecamatan Sawah Besar",Kota Jakarta Pusat,Daerah Khusus Ibukota Jakarta,10710,RRJP+VF,kimiafarma.co.id,(021) 3857245,"-6.1677743, 106.8362143",,"Selasa 08.00–17.00,Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–17.00. Sembunyikan jam buka untuk seminggu",N,,,,3,https://lh5.googleusercontent.com/p/AF1QipMbMQAmT9v0JAhQ9C3ZRpVb-F1aoNj8ZS2Y2Zm6=w426-h240-k-no,"https://www.google.com/maps/place/Kantor+Pusat+PT.+Kimia+Farma+Apotek/@-6.2087622,106.819334,13z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f5c8cbf03ca5:0xcf7d8d98e51cdfe8!8m2!3d-6.1677743!4d106.8362143"
Guest House 2 Semen Indonesia,"Jl. B.D.N. I No.7, RT.14/RW.13, Cilandak Bar., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12430","Jl. B.D.N. I No.7, RT.14/RW.13, Cilandak Bar., Kec. Cilandak",Kota Jakarta Selatan,Daerah Khusus Ibukota Jakarta,12430,PQ9X+XJ,semenindonesia.com,0858-8588-2915,"-6.280055, 106.7990419",Kantor Perusahaan,"Selasa 08.00–04.30,Rabu Tutup,Kamis Tutup,Jumat Tutup,Sabtu Tutup,Minggu Tutup,Senin 08.00–04.30. Sembunyikan jam buka untuk seminggu",N,"4,5",13,,5,https://lh5.googleusercontent.com/p/AF1QipNsRD22o-BD1C9HpMB-U_jntB8WGGwlxI8okgzh=w408-h544-k-no,"https://www.google.com/maps/place/Guest+House+2+Semen+Indonesia/@-6.280055,106.764023,13z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f1eb4f52ee2d:0x3ca1628c201a2146!8m2!3d-6.280055!4d106.7990419"
Halim Sakti Pratama,"PT.Halim Sakti Pratama, Jl. Raya Tomang No.4, DKI Jakarta, Kecamatan : Palmerah, Kelurahan : Jatipulo, RT.1/RW.11, Manggarai, Kec. Tebet, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 13220","PT.Halim Sakti Pratama, Jl. Raya Tomang No.4, DKI Jakarta, Kecamatan : Palmerah, Kelurahan : Jatipulo, RT.1/RW.11, Manggarai, Kec. Tebet",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,13220,QRRX+5V,halim-sakti.com,(021) 5600400,"-6.209574, 106.849655",,"Selasa 08.30–17.30,Rabu 08.30–17.30,Kamis 08.30–17.30,Jumat 08.30–17.30,Sabtu Tutup,Minggu Tutup,Senin 08.30–17.30. Sembunyikan jam buka untuk seminggu",Y,,,,0,https://geo2.ggpht.com/cbk?panoid=-AxfP1s0kVeQK5jQTxpwdw&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=230.11612&pitch=0&thumbfov=100,"https://www.google.com/maps/place/Halim+Sakti+Pratama/@-6.2087622,106.819334,13z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f4a7b0172923:0x1b5b86aa5d98d2fa!8m2!3d-6.209574!4d106.849655"
Komisaris PT. Jasa Marga,"L6 , Graha Iskandarsyah , JL. Sultan Iskandarsyah Raya, Melawai , 66-C , Kebayoran Baru , 12160 Jakarta Selatan , DKI Jakarta, RT.5/RW.2, Melawai, Kebayoran Baru, South Jakarta City, Jakarta 12160","L6 , Graha Iskandarsyah , JL. Sultan Iskandarsyah Raya, Melawai , 66-C , Kebayoran Baru , 12160 Jakarta Selatan , DKI Jakarta, RT.5/RW.2, Melawai, Kebayoran Baru",South Jakarta City,Jakarta,12160,QR43+C9,jasamarga.com,(021) 7207585,"-6.243922, 106.803438",Perusahaan Jasa Hak Properti,,N,"3,9",12,,41,https://lh5.googleusercontent.com/p/AF1QipNveNf20XoiQWnfRib31oyrqK3v6ASi2KA6bP8Q=w408-h306-k-no,"https://www.google.com/maps/place/Komisaris+PT.+Jasa+Marga/@-6.243922,106.7684191,13z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f16f2935ce3f:0xa0685b30ab503a09!8m2!3d-6.243922!4d106.803438"
PT Icon+ duren tiga,"Jl. Sigura-gura Gedung No 12 11 1, RT.11/RW.1, Duren Tiga, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12760","Jl. Sigura-gura Gedung No 12 11 1, RT.11/RW.1, Duren Tiga, Kec. Pancoran",Kota Jakarta Selatan,Daerah Khusus Ibukota Jakarta,12760,PRRM+HH,iconpln.co.id,(021) 7532488,"-6.2585927, 106.8339897",Kantor Perusahaan,"Selasa Buka 24 jam,Rabu Buka 24 jam,Kamis Buka 24 jam,Jumat Buka 24 jam,Sabtu Buka 24 jam,Minggu Buka 24 jam,Senin Buka 24 jam. Sembunyikan jam buka untuk seminggu",N,"4,5",82,,11,https://lh5.googleusercontent.com/p/AF1QipP5sSJVCWTNpVa6SaCxdKjTGadh9MHvUTUAruGn=w408-h725-k-no,"https://www.google.com/maps/place/PT+Icon%2B+duren+tiga/@-6.2087622,106.819334,13z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f23338671db1:0xc8edea7c66d3a0df!8m2!3d-6.2585927!4d106.8339897"
Mega Central Finance,"Jalan Letjen. S. Parman Kav. 76,, RT.4/RW.3, Slipi, Palmerah, RT.6/RW.3, RT.4/RW.3, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Jalan Letjen. S. Parman Kav. 76,, RT.4/RW.3, Slipi, Palmerah, RT.6/RW.3, RT.4/RW.3, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RQ5X+M3,mcf.co.id,(021) 53666627,"-6.190799, 106.797696",Lembaga Keuangan,"Selasa 08.00–17.00,Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu 08.00–17.00,Minggu Tutup,Senin 08.00–17.00. Sembunyikan jam buka untuk seminggu",Y,"2,6",57,,5,https://lh5.googleusercontent.com/p/AF1QipMRHRuj8RQiY0l0KH6Kh4EjoThKV8Ae4ub3ocLu=w408-h544-k-no,"https://www.google.com/maps/place/Mega+Central+Finance/@-6.190799,106.7626771,13z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f693a4c54a3f:0x49d94532fbd3929f!8m2!3d-6.190799!4d106.797696"
Kantor Pusat PT.Asuransi Jasindo,"Jl. Letjen M.T. Haryono No.Kav.61, RT.2/RW.2, Pancoran, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12780               Terletak di: Mulia Business Park","Jl. Letjen M.T. Haryono No.Kav.61, RT.2/RW.2, Pancoran, Kec. Pancoran",Kota Jakarta Selatan,Daerah Khusus Ibukota Jakarta,12780               Terletak di: Mulia Business Park,QR4V+2V,jasindo.co.id,(021) 7987908,"-6.2449178, 106.8446763",Perusahaan Asuransi,"Selasa 08.00–17.00,Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–17.00. Sembunyikan jam buka untuk seminggu",N,"4,7",108,,102,https://lh5.googleusercontent.com/p/AF1QipP5AJmG4TpejP2-NFEZqEY57ZudQwVib9ODVgJ-=w426-h240-k-no,"https://www.google.com/maps/place/Kantor+Pusat+PT.Asuransi+Jasindo/@-6.2087622,106.819334,13z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f3b910bd2a81:0x7ffbff4371c64748!8m2!3d-6.2449178!4d106.8446763"
Rinnai,"Jl. Letjen S. Parman No.Kav 21, RT.12/RW.1, Tj. Duren Sel., Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470               Terletak di: Mall Taman Anggrek","Jl. Letjen S. Parman No.Kav 21, RT.12/RW.1, Tj. Duren Sel., Kec. Grogol petamburan",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11470               Terletak di: Mall Taman Anggrek,,rinnai.co.id,(021) 5639557,"-6.1788276, 106.791873",Produsen,,N,"4,5",2,,3,https://lh5.googleusercontent.com/p/AF1QipMhiGvgHqEYBcNMPPgZcvVtzB_Su-_6zZO68DXA=w426-h240-k-no,"https://www.google.com/maps/place/Rinnai/@-6.1788276,106.7568541,13z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f6f50d22409b:0x8ef0f12362d8cba9!8m2!3d-6.1788276!4d106.791873"
PT. Pertamina Retail Jakarta Pusat,"HR Building, Jl. KH. Wahid Hasyim No.5, RT.12/RW.9, Kb. Sirih, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10340","HR Building, Jl. KH. Wahid Hasyim No.5, RT.12/RW.9, Kb. Sirih, Kec. Menteng",Kota Jakarta Pusat,Daerah Khusus Ibukota Jakarta,10340,RR8M+46,,,"-6.1847091, 106.8330083",Kantor Perusahaan,"Selasa 08.00–16.00,Rabu 08.00–16.00,Kamis 08.00–16.00,Jumat 08.00–16.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–16.00. Sembunyikan jam buka untuk seminggu",N,"4,3",11,,2,https://lh5.googleusercontent.com/p/AF1QipNS16vBVSqYikmIe4iampz-n5D3MxppMvKMrTJG=w426-h240-k-no,"https://www.google.com/maps/place/PT.+Pertamina+Retail+Jakarta+Pusat/@-6.2087622,106.819334,13z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f430f145bdd9:0x5874f269ba5a7e37!8m2!3d-6.1847091!4d106.8330083"
PT. Gudang Garam Tbk.,"Jl. Jend. Ahmad Yani No.79, RT.5/RW.7, Cemp. Putih Tim., Kec. Cemp. Putih, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10510","Jl. Jend. Ahmad Yani No.79, RT.5/RW.7, Cemp. Putih Tim., Kec. Cemp. Putih",Kota Jakarta Pusat,Daerah Khusus Ibukota Jakarta,10510,RVHG+6C,gudanggaramtbk.com,(021) 29557000,"-6.1719721, 106.8760171",Kantor Perusahaan,"Selasa 08.00–17.00,Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–17.00. Sembunyikan jam buka untuk seminggu",N,"4,4",710,,561,https://lh5.googleusercontent.com/p/AF1QipO_SJnWD3Ti86KwA1jE-xB7NlLALIHFNRXg_s2k=w648-h240-k-no,"https://www.google.com/maps/place/PT.+Gudang+Garam+Tbk./@-6.2087622,106.819334,13z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f4fcd8decf31:0x3da8e32854a410b3!8m2!3d-6.1719721!4d106.8760171"
PT WOM Finance Tbk (Head Office),"Altira Business Park, Jl. Yos Sudarso Kav 85, RT.9/RW.11, Sunter Jaya, Tj. Priok, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14360","Altira Business Park, Jl. Yos Sudarso Kav 85, RT.9/RW.11, Sunter Jaya, Tj. Priok",Kota Jkt Utara,Daerah Khusus Ibukota Jakarta,14360,RVXP+2P,wom.co.id,(021) 21882400,"-6.1523942, 106.886773",Kantor Perusahaan,"Selasa 08.30–17.00,Rabu 08.30–17.00,Kamis 08.30–17.00,Jumat 08.30–17.00,Sabtu Tutup,Minggu Tutup,Senin 08.30–17.00. Sembunyikan jam buka untuk seminggu",N,"3,0",8,,12,https://lh5.googleusercontent.com/p/AF1QipND9lC2pyMQ90sl6FOWPztV-oTCg2y0WxxBTUEp=w426-h240-k-no,"https://www.google.com/maps/place/PT+WOM+Finance+Tbk+(Head+Office)/@-6.1523942,106.8517541,13z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f5668a882555:0xb6de290f75cfd400!8m2!3d-6.1523942!4d106.886773"
Wintermar,"Jl. Raya Kby. Lama No.155, Sukabumi Sel., Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11560","Jl. Raya Kby. Lama No.155, Sukabumi Sel., Kec. Kb. Jeruk",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11560,QQGH+X7,wintermar.com,(021) 5305202,"-6.2225771, 106.7781697",Jasa Pengiriman,"Selasa 08.30–17.30,Rabu 08.30–17.30,Kamis 08.30–17.30,Jumat 08.30–17.30,Sabtu Tutup,Minggu Tutup,Senin 08.30–17.30. Sembunyikan jam buka untuk seminggu",N,"4,5",135,,35,https://lh5.googleusercontent.com/p/AF1QipMtkGCSv1v95Nwd-j41N0cnIw8EycdisK-k5e72=w408-h544-k-no,"https://www.google.com/maps/place/Wintermar/@-6.2225771,106.7431508,13z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f6d31334aaa7:0x5c61fa45ce3166cb!8m2!3d-6.2225771!4d106.7781697"
PT Harda Esa Raksa,"ILP Center Building, 3rd Floor, Suite 15, Jl. Raya Pasar Minggu 39A, RT.3, Pancoran, RT.8/RW.9, Pancoran, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12780","ILP Center Building, 3rd Floor, Suite 15, Jl. Raya Pasar Minggu 39A, RT.3, Pancoran, RT.8/RW.9, Pancoran, Kec. Pancoran",Kota Jakarta Selatan,Daerah Khusus Ibukota Jakarta,12780,PRXV+H7,pthardaesaraksa.com,(021) 7988154,"-6.2510574, 106.8431417",Kantor Perusahaan,,N,"4,0",67,,0,https://geo3.ggpht.com/cbk?panoid=Q-__p0gmZ7VNghQEWwwJSQ&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=359.85364&pitch=0&thumbfov=100,"https://www.google.com/maps/place/PT+Harda+Esa+Raksa/@-6.2087622,106.819334,13z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f3b83e5043d9:0xfae5437278ac07a2!8m2!3d-6.2510574!4d106.8431417"
BPJS Ketenagakerjaan Kebon Sirih,"Jalan K.H. Wahid Hasyim No. 94, Menteng, RT.14/RW.3, Kb. Sirih, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10340","Jalan K.H. Wahid Hasyim No. 94, Menteng, RT.14/RW.3, Kb. Sirih, Kec. Menteng",Kota Jakarta Pusat,Daerah Khusus Ibukota Jakarta,10340,RR7G+7W,bpjsketenagakerjaan.go.id,(021) 3905119,"-6.1868467, 106.8272668",Perusahaan Asuransi Jiwa,"Selasa 08.00–15.30,Rabu 08.00–15.30,Kamis 08.00–15.30,Jumat 08.00–15.30,Sabtu Tutup,Minggu Tutup,Senin 08.00–15.30. Sembunyikan jam buka untuk seminggu",N,"4,2",292,,88,https://lh5.googleusercontent.com/p/AF1QipMj9sIePvS9S_OIB-bxbFbnpFweKDcS68RtDtya=w426-h240-k-no,"https://www.google.com/maps/place/BPJS+Ketenagakerjaan+Kebon+Sirih/@-6.2087622,106.819334,13z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f425822dec5b:0xc63551be7efc95bb!8m2!3d-6.1868467!4d106.8272668"
